Ticker,"Levels (PDH, PDL, PMH, PML)",Level Broken,Time At Level Break,Time at Level Retest,Entry Price & Time,Exit Reason & Time,Result
MES,"PDH:4453.5, PDL:4400.0, PMH:4444.0, PML:4422.0",PML,2021-08-18 15:04:00,2021-08-18 15:06:00,4416.50 @ 2021-08-18 19:08:00,EMA_TRAIL (LOSS) @ 2021-08-18 15:18:00,LOSS
MES,"PDH:4449.75, PDL:4383.0, PMH:4373.5, PML:4334.5",PMH,2021-08-19 10:40:00,2021-08-19 10:44:00,4381.75 @ 2021-08-19 14:46:00,EMA_TRAIL (LOSS) @ 2021-08-19 14:02:00,LOSS
MES,"PDH:4414.75, PDL:4355.0, PMH:4409.75, PML:4365.0",PMH,2021-08-20 09:44:00,2021-08-20 09:48:00,4410.50 @ 2021-08-20 13:50:00,TP @ 2021-08-20 10:04:00,WIN
MES,"PDH:4440.5, PDL:4390.5, PMH:4455.0, PML:4436.0",PMH,2021-08-23 09:48:00,2021-08-23 09:50:00,4465.25 @ 2021-08-23 13:52:00,EMA_TRAIL (PROFIT) @ 2021-08-23 15:04:00,WIN
MES,"PDH:4485.75, PDL:4444.5, PMH:4488.0, PML:4467.5",PDH,2021-08-24 14:00:00,2021-08-24 14:02:00,4486.00 @ 2021-08-24 18:04:00,SL @ 2021-08-24 14:10:00,LOSS
MNQ,"PDH:15338.000000000002, PDL:15122.750000000002, PMH:15381.000000000002, PML:15293.750000000002",PDH,2021-08-24 14:08:00,2021-08-24 14:10:00,15348.25 @ 2021-08-24 18:12:00,EMA_TRAIL (LOSS) @ 2021-08-24 14:56:00,LOSS
MES,"PDH:4485.75, PDL:4444.5, PMH:4488.0, PML:4467.5",PDH,2021-08-24 14:16:00,2021-08-24 14:18:00,4486.25 @ 2021-08-24 18:20:00,EMA_TRAIL (LOSS) @ 2021-08-24 15:36:00,LOSS
MES,"PDH:4488.75, PDL:4455.25, PMH:4487.5, PML:4468.5",PDH,2021-08-25 14:40:00,2021-08-25 14:50:00,4494.50 @ 2021-08-25 18:52:00,SL @ 2021-08-25 14:56:00,LOSS
MES,"PDH:4488.75, PDL:4455.25, PMH:4487.5, PML:4468.5",PDH,2021-08-25 15:12:00,2021-08-25 15:16:00,4492.25 @ 2021-08-25 19:18:00,EMA_TRAIL (LOSS) @ 2021-08-25 15:22:00,LOSS
MES,"PDH:4488.75, PDL:4455.25, PMH:4487.5, PML:4468.5",PDH,2021-08-25 15:26:00,2021-08-25 15:30:00,4494.50 @ 2021-08-25 19:32:00,SL @ 2021-08-25 15:34:00,LOSS
MNQ,"PDH:15397.000000000002, PDL:15322.750000000002, PMH:15355.250000000002, PML:15301.250000000002",PMH,2021-08-26 09:46:00,2021-08-26 10:06:00,15357.75 @ 2021-08-26 14:08:00,EMA_TRAIL (LOSS) @ 2021-08-26 10:24:00,LOSS
MES,"PDH:4498.0, PDL:4471.75, PMH:4493.0, PML:4474.75",PML,2021-08-26 14:42:00,2021-08-26 14:46:00,4461.00 @ 2021-08-26 18:48:00,EMA_TRAIL (LOSS) @ 2021-08-26 15:40:00,LOSS
MNQ,"PDH:15364.750000000002, PDL:15245.250000000002, PMH:15333.250000000002, PML:15289.250000000002",PML,2021-08-27 09:38:00,2021-08-27 09:40:00,15292.75 @ 2021-08-27 13:42:00,EMA_TRAIL (LOSS) @ 2021-08-27 10:02:00,LOSS
MES,"PDH:4492.0, PDL:4448.25, PMH:4481.75, PML:4453.75",PMH,2021-08-27 09:50:00,2021-08-27 09:58:00,4481.75 @ 2021-08-27 14:00:00,SL @ 2021-08-27 10:10:00,LOSS
MNQ,"PDH:15364.750000000002, PDL:15245.250000000002, PMH:15333.250000000002, PML:15289.250000000002",PMH,2021-08-27 10:04:00,2021-08-27 10:08:00,15381.50 @ 2021-08-27 14:10:00,EMA_TRAIL (PROFIT) @ 2021-08-27 14:28:00,WIN
MES,"PDH:4510.0, PDL:4457.0, PMH:4514.0, PML:4497.5",PMH,2021-08-30 10:26:00,2021-08-30 10:30:00,4526.00 @ 2021-08-30 14:32:00,SL @ 2021-08-30 10:44:00,LOSS
MNQ,"PDH:15443.750000000002, PDL:15270.000000000002, PMH:15459.000000000002, PML:15429.000000000002",PMH,2021-08-30 09:30:00,2021-08-30 09:32:00,15490.00 @ 2021-08-30 13:34:00,EMA_TRAIL (PROFIT) @ 2021-08-30 15:44:00,WIN
MNQ,"PDH:15617.750000000002, PDL:15446.750000000002, PMH:15665.250000000002, PML:15544.250000000002",PML,2021-08-31 09:50:00,2021-08-31 09:54:00,15532.00 @ 2021-08-31 13:56:00,EMA_TRAIL (LOSS) @ 2021-08-31 10:40:00,LOSS
MNQ,"PDH:15617.750000000002, PDL:15446.750000000002, PMH:15665.250000000002, PML:15544.250000000002",PML,2021-08-31 10:50:00,2021-08-31 10:56:00,15545.25 @ 2021-08-31 14:58:00,EMA_TRAIL (LOSS) @ 2021-08-31 14:02:00,LOSS
MES,"PDH:4528.75, PDL:4495.0, PMH:4539.75, PML:4511.5",PDH,2021-09-01 14:18:00,2021-09-01 14:20:00,4532.25 @ 2021-09-01 18:22:00,SL @ 2021-09-01 14:24:00,LOSS
MES,"PDH:4528.75, PDL:4495.0, PMH:4539.75, PML:4511.5",PDH,2021-09-01 14:30:00,2021-09-01 14:40:00,4527.75 @ 2021-09-01 18:42:00,SL @ 2021-09-01 14:44:00,LOSS
MNQ,"PDH:15698.000000000002, PDL:15590.000000000002, PMH:15668.750000000002, PML:15623.500000000002",PML,2021-09-02 10:14:00,2021-09-02 10:16:00,15621.75 @ 2021-09-02 14:18:00,EMA_TRAIL (LOSS) @ 2021-09-02 10:48:00,LOSS
MES,"PDH:4535.0, PDL:4502.25, PMH:4537.0, PML:4513.0",PDH,2021-09-02 10:24:00,2021-09-02 10:32:00,4538.50 @ 2021-09-02 14:34:00,EMA_TRAIL (LOSS) @ 2021-09-02 10:56:00,LOSS
MNQ,"PDH:15698.000000000002, PDL:15590.000000000002, PMH:15668.750000000002, PML:15623.500000000002",PDL,2021-09-02 14:00:00,2021-09-02 14:02:00,15562.00 @ 2021-09-02 18:04:00,EMA_TRAIL (LOSS) @ 2021-09-02 14:48:00,LOSS
MNQ,"PDH:15670.500000000002, PDL:15545.000000000002, PMH:15700.000000000002, PML:15669.500000000002",PMH,2021-09-06 10:00:00,2021-09-06 10:02:00,15695.00 @ 2021-09-06 14:04:00,EMA_TRAIL (LOSS) @ 2021-09-06 10:58:00,LOSS
MES,"PDH:4548.0, PDL:4532.0, PMH:4539.5, PML:4512.5",PML,2021-09-07 09:54:00,2021-09-07 09:56:00,4511.25 @ 2021-09-07 13:58:00,EMA_TRAIL (LOSS) @ 2021-09-07 10:50:00,LOSS
MNQ,"PDH:15707.500000000002, PDL:15676.500000000002, PMH:15683.000000000002, PML:15612.250000000002",PDL,2021-09-07 14:04:00,2021-09-07 14:22:00,15675.00 @ 2021-09-07 18:24:00,EMA_TRAIL (LOSS) @ 2021-09-07 15:04:00,LOSS
MNQ,"PDH:15707.500000000002, PDL:15676.500000000002, PMH:15683.000000000002, PML:15612.250000000002",PMH,2021-09-07 15:12:00,2021-09-07 15:14:00,15675.25 @ 2021-09-07 19:16:00,EMA_TRAIL (LOSS) @ 2021-09-07 15:24:00,LOSS
MNQ,"PDH:15701.500000000002, PDL:15597.250000000002, PMH:15680.250000000002, PML:15603.750000000002",PML,2021-09-08 10:32:00,2021-09-08 10:34:00,15571.25 @ 2021-09-08 14:36:00,EMA_TRAIL (LOSS) @ 2021-09-08 14:02:00,LOSS
MNQ,"PDH:15701.500000000002, PDL:15597.250000000002, PMH:15680.250000000002, PML:15603.750000000002",PDL,2021-09-08 14:18:00,2021-09-08 14:22:00,15593.25 @ 2021-09-08 18:24:00,EMA_TRAIL (LOSS) @ 2021-09-08 14:28:00,LOSS
MNQ,"PDH:15701.500000000002, PDL:15597.250000000002, PMH:15680.250000000002, PML:15603.750000000002",PDL,2021-09-08 14:40:00,2021-09-08 14:44:00,15591.00 @ 2021-09-08 18:46:00,EMA_TRAIL (LOSS) @ 2021-09-08 14:50:00,LOSS
MNQ,"PDH:15701.500000000002, PDL:15597.250000000002, PMH:15680.250000000002, PML:15603.750000000002",PDL,2021-09-08 14:56:00,2021-09-08 14:58:00,15594.75 @ 2021-09-08 19:00:00,EMA_TRAIL (LOSS) @ 2021-09-08 15:06:00,LOSS
MNQ,"PDH:15701.500000000002, PDL:15597.250000000002, PMH:15680.250000000002, PML:15603.750000000002",PML,2021-09-08 15:16:00,2021-09-08 15:22:00,15609.50 @ 2021-09-08 19:24:00,EMA_TRAIL (PROFIT) @ 2021-09-08 15:44:00,WIN
MNQ,"PDH:15667.000000000002, PDL:15514.250000000002, PMH:15635.500000000002, PML:15562.500000000002",PMH,2021-09-09 09:34:00,2021-09-09 09:36:00,15663.75 @ 2021-09-09 13:38:00,EMA_TRAIL (LOSS) @ 2021-09-09 10:16:00,LOSS
MES,"PDH:4529.0, PDL:4469.0, PMH:4514.75, PML:4493.25",PML,2021-09-10 09:50:00,2021-09-10 09:56:00,4500.25 @ 2021-09-10 13:58:00,TP @ 2021-09-10 10:20:00,WIN
MES,"PDH:4529.0, PDL:4469.0, PMH:4514.75, PML:4493.25",PDL,2021-09-10 15:08:00,2021-09-10 15:10:00,4475.75 @ 2021-09-10 19:12:00,TP @ 2021-09-10 15:18:00,WIN
MNQ,"PDH:15676.500000000002, PDL:15547.500000000002, PMH:15641.500000000002, PML:15597.250000000002",PML,2021-09-10 10:30:00,2021-09-10 10:32:00,15575.25 @ 2021-09-10 14:34:00,TP @ 2021-09-10 15:24:00,WIN
MES,"PDH:4518.25, PDL:4431.0, PMH:4491.75, PML:4458.75",PML,2021-09-13 09:44:00,2021-09-13 10:08:00,4453.00 @ 2021-09-13 14:10:00,EMA_TRAIL (LOSS) @ 2021-09-13 10:46:00,LOSS
MNQ,"PDH:15667.500000000002, PDL:15426.000000000002, PMH:15551.000000000002, PML:15474.750000000002",PDL,2021-09-13 14:00:00,2021-09-13 14:10:00,15374.50 @ 2021-09-13 18:12:00,EMA_TRAIL (LOSS) @ 2021-09-13 15:10:00,LOSS
MNQ,"PDH:15565.000000000002, PDL:15342.250000000002, PMH:15504.750000000002, PML:15394.500000000002",PMH,2021-09-14 09:30:00,2021-09-14 09:32:00,15514.75 @ 2021-09-14 13:34:00,SL @ 2021-09-14 09:42:00,LOSS
MES,"PDH:4492.75, PDL:4423.25, PMH:4489.0, PML:4447.0",PML,2021-09-14 10:06:00,2021-09-14 10:14:00,4450.50 @ 2021-09-14 14:16:00,EMA_TRAIL (LOSS) @ 2021-09-14 14:06:00,LOSS
MES,"PDH:4492.75, PDL:4423.25, PMH:4489.0, PML:4447.0",PML,2021-09-14 14:12:00,2021-09-14 14:14:00,4437.75 @ 2021-09-14 18:16:00,EMA_TRAIL (LOSS) @ 2021-09-14 14:56:00,LOSS
MNQ,"PDH:15565.000000000002, PDL:15342.250000000002, PMH:15504.750000000002, PML:15394.500000000002",PML,2021-09-14 14:18:00,2021-09-14 14:28:00,15380.25 @ 2021-09-14 18:30:00,EMA_TRAIL (PROFIT) @ 2021-09-14 15:52:00,WIN
MNQ,"PDH:15530.750000000002, PDL:15341.500000000002, PMH:15439.750000000002, PML:15389.500000000002",PML,2021-09-15 09:32:00,2021-09-15 09:36:00,15355.00 @ 2021-09-15 13:38:00,EMA_TRAIL (LOSS) @ 2021-09-15 10:58:00,LOSS
MES,"PDH:4486.75, PDL:4413.0, PMH:4457.75, PML:4422.0",PMH,2021-09-15 14:00:00,2021-09-15 14:04:00,4478.00 @ 2021-09-15 18:06:00,SL @ 2021-09-15 14:18:00,LOSS
MES,"PDH:4487.5, PDL:4420.75, PMH:4483.5, PML:4450.0",PML,2021-09-16 10:00:00,2021-09-16 10:02:00,4439.25 @ 2021-09-16 14:04:00,EMA_TRAIL (LOSS) @ 2021-09-16 10:36:00,LOSS
MES,"PDH:4487.5, PDL:4420.75, PMH:4483.5, PML:4450.0",PML,2021-09-16 10:40:00,2021-09-16 10:42:00,4453.75 @ 2021-09-16 14:44:00,TP @ 2021-09-16 10:52:00,WIN
MNQ,"PDH:15522.000000000002, PDL:15308.000000000002, PMH:15506.000000000002, PML:15433.000000000002",PML,2021-09-16 09:40:00,2021-09-16 09:44:00,15417.75 @ 2021-09-16 13:46:00,EMA_TRAIL (LOSS) @ 2021-09-16 14:02:00,LOSS
MES,"PDH:4487.0, PDL:4424.0, PMH:4476.5, PML:4438.75",PML,2021-09-17 09:50:00,2021-09-17 09:54:00,4437.50 @ 2021-09-17 13:56:00,TP @ 2021-09-17 14:14:00,WIN
MNQ,"PDH:15542.000000000002, PDL:15359.000000000002, PMH:15538.000000000002, PML:15458.750000000002",PML,2021-09-17 09:30:00,2021-09-17 09:32:00,15426.50 @ 2021-09-17 13:34:00,EMA_TRAIL (PROFIT) @ 2021-09-17 15:00:00,WIN
MES,"PDH:4487.0, PDL:4424.0, PMH:4476.5, PML:4438.75",PDL,2021-09-17 14:52:00,2021-09-17 14:54:00,4422.75 @ 2021-09-17 18:56:00,EMA_TRAIL (LOSS) @ 2021-09-17 15:02:00,LOSS
MES,"PDH:4487.0, PDL:4424.0, PMH:4476.5, PML:4438.75",PDL,2021-09-17 15:06:00,2021-09-17 15:08:00,4420.50 @ 2021-09-17 19:10:00,EMA_TRAIL (LOSS) @ 2021-09-17 15:20:00,LOSS
MES,"PDH:4460.25, PDL:4403.5, PMH:4376.0, PML:4328.0",PML,2021-09-20 14:00:00,2021-09-20 14:02:00,4322.00 @ 2021-09-20 18:04:00,TP @ 2021-09-20 14:16:00,WIN
MES,"PDH:4371.25, PDL:4284.0, PMH:4395.5, PML:4359.75",PML,2021-09-21 10:20:00,2021-09-21 10:22:00,4345.25 @ 2021-09-21 14:24:00,EMA_TRAIL (LOSS) @ 2021-09-21 14:42:00,LOSS
MES,"PDH:4371.25, PDL:4284.0, PMH:4395.5, PML:4359.75",PML,2021-09-21 14:54:00,2021-09-21 15:06:00,4351.75 @ 2021-09-21 19:08:00,EMA_TRAIL (LOSS) @ 2021-09-21 15:12:00,LOSS
MES,"PDH:4385.0, PDL:4329.5, PMH:4373.75, PML:4348.5",PMH,2021-09-22 10:06:00,2021-09-22 10:08:00,4376.00 @ 2021-09-22 14:10:00,SL @ 2021-09-22 10:12:00,LOSS
MNQ,"PDH:15131.750000000002, PDL:14974.500000000002, PMH:15107.500000000002, PML:15046.750000000002",PDH,2021-09-22 14:02:00,2021-09-22 14:12:00,15219.50 @ 2021-09-22 18:14:00,EMA_TRAIL (LOSS) @ 2021-09-22 14:40:00,LOSS
MES,"PDH:4385.0, PDL:4329.5, PMH:4373.75, PML:4348.5",PDH,2021-09-22 14:02:00,2021-09-22 14:06:00,4394.50 @ 2021-09-22 18:08:00,EMA_TRAIL (LOSS) @ 2021-09-22 14:40:00,LOSS
MNQ,"PDH:15131.750000000002, PDL:14974.500000000002, PMH:15107.500000000002, PML:15046.750000000002",PMH,2021-09-22 14:58:00,2021-09-22 15:00:00,15127.75 @ 2021-09-22 19:02:00,EMA_TRAIL (PROFIT) @ 2021-09-22 15:06:00,WIN
MNQ,"PDH:15229.500000000002, PDL:15014.750000000002, PMH:15308.000000000002, PML:15175.500000000002",PMH,2021-09-23 10:02:00,2021-09-23 10:04:00,15324.00 @ 2021-09-23 14:06:00,EMA_TRAIL (PROFIT) @ 2021-09-23 14:10:00,WIN
MES,"PDH:4455.0, PDL:4391.25, PMH:4428.0, PML:4400.0",PMH,2021-09-24 10:34:00,2021-09-24 10:36:00,4435.25 @ 2021-09-24 14:38:00,EMA_TRAIL (LOSS) @ 2021-09-24 10:54:00,LOSS
MNQ,"PDH:15346.750000000002, PDL:15182.000000000002, PMH:15251.250000000002, PML:15175.000000000002",PMH,2021-09-24 14:00:00,2021-09-24 14:02:00,15279.75 @ 2021-09-24 18:04:00,EMA_TRAIL (LOSS) @ 2021-09-24 14:08:00,LOSS
MES,"PDH:4406.5, PDL:4320.0, PMH:4378.0, PML:4345.0",PML,2021-09-29 09:38:00,2021-09-29 09:42:00,4341.75 @ 2021-09-29 13:44:00,EMA_TRAIL (LOSS) @ 2021-09-29 09:52:00,LOSS
MES,"PDH:4376.25, PDL:4338.75, PMH:4386.25, PML:4350.5",PML,2021-09-30 10:34:00,2021-09-30 10:40:00,4349.50 @ 2021-09-30 14:42:00,TP @ 2021-09-30 14:00:00,WIN
MES,"PDH:4373.5, PDL:4286.0, PMH:4320.0, PML:4259.0",PMH,2021-10-01 14:00:00,2021-10-01 14:02:00,4343.25 @ 2021-10-01 18:04:00,EMA_TRAIL (PROFIT) @ 2021-10-01 15:32:00,WIN
MNQ,"PDH:14818.000000000002, PDL:14518.5, PMH:14736.000000000002, PML:14659.500000000002",PML,2021-10-04 09:36:00,2021-10-04 09:38:00,14632.25 @ 2021-10-04 13:40:00,TP @ 2021-10-04 10:30:00,WIN
MES,"PDH:4365.75, PDL:4269.75, PMH:4341.75, PML:4306.0",PML,2021-10-04 10:26:00,2021-10-04 10:28:00,4294.75 @ 2021-10-04 14:30:00,EMA_TRAIL (PROFIT) @ 2021-10-04 14:04:00,WIN
MES,"PDH:4344.5, PDL:4258.75, PMH:4315.0, PML:4279.75",PDH,2021-10-05 14:00:00,2021-10-05 14:08:00,4355.00 @ 2021-10-05 18:10:00,SL @ 2021-10-05 14:18:00,LOSS
MNQ,"PDH:14754.500000000002, PDL:14496.5, PMH:14544.5, PML:14422.25",PMH,2021-10-06 09:56:00,2021-10-06 10:12:00,14566.00 @ 2021-10-06 14:14:00,TP @ 2021-10-06 14:08:00,WIN
MES,"PDH:4359.75, PDL:4292.0, PMH:4302.75, PML:4267.0",PMH,2021-10-06 10:56:00,2021-10-06 10:58:00,4318.25 @ 2021-10-06 15:00:00,EMA_TRAIL (PROFIT) @ 2021-10-06 15:40:00,WIN
MNQ,"PDH:14771.000000000002, PDL:14475.0, PMH:14952.000000000002, PML:14868.500000000002",PMH,2021-10-07 09:58:00,2021-10-07 10:00:00,14973.50 @ 2021-10-07 14:02:00,EMA_TRAIL (LOSS) @ 2021-10-07 14:02:00,LOSS
MES,"PDH:4355.75, PDL:4272.0, PMH:4398.75, PML:4367.5",PMH,2021-10-07 14:10:00,2021-10-07 14:32:00,4404.25 @ 2021-10-07 18:34:00,EMA_TRAIL (LOSS) @ 2021-10-07 14:38:00,LOSS
MNQ,"PDH:15001.250000000002, PDL:14859.250000000002, PMH:14998.000000000002, PML:14838.750000000002",PDL,2021-10-08 15:08:00,2021-10-08 15:12:00,14853.75 @ 2021-10-08 19:14:00,EMA_TRAIL (PROFIT) @ 2021-10-08 15:18:00,WIN
MES,"PDH:4403.5, PDL:4369.0, PMH:4379.0, PML:4350.5",PMH,2021-10-11 09:38:00,2021-10-11 09:42:00,4388.25 @ 2021-10-11 13:44:00,EMA_TRAIL (PROFIT) @ 2021-10-11 11:00:00,WIN
MES,"PDH:4403.5, PDL:4369.0, PMH:4379.0, PML:4350.5",PDL,2021-10-11 14:04:00,2021-10-11 14:06:00,4365.75 @ 2021-10-11 18:08:00,EMA_TRAIL (LOSS) @ 2021-10-11 14:12:00,LOSS
MNQ,"PDH:14943.250000000002, PDL:14790.000000000002, PMH:14766.750000000002, PML:14681.250000000002",PDL,2021-10-11 14:00:00,2021-10-11 14:22:00,14792.50 @ 2021-10-11 18:24:00,EMA_TRAIL (LOSS) @ 2021-10-11 14:44:00,LOSS
MES,"PDH:4403.5, PDL:4369.0, PMH:4379.0, PML:4350.5",PDL,2021-10-11 14:16:00,2021-10-11 14:18:00,4372.25 @ 2021-10-11 18:20:00,EMA_TRAIL (PROFIT) @ 2021-10-11 14:46:00,WIN
MNQ,"PDH:14897.250000000002, PDL:14691.750000000002, PMH:14783.500000000002, PML:14645.000000000002",PDL,2021-10-12 14:30:00,2021-10-12 14:32:00,14689.25 @ 2021-10-12 18:34:00,EMA_TRAIL (PROFIT) @ 2021-10-12 14:48:00,WIN
MES,"PDH:4365.0, PDL:4323.75, PMH:4355.0, PML:4321.0",PMH,2021-10-13 14:00:00,2021-10-13 14:12:00,4354.50 @ 2021-10-13 18:14:00,SL @ 2021-10-13 14:26:00,LOSS
MNQ,"PDH:14796.000000000002, PDL:14661.250000000002, PMH:14948.500000000002, PML:14868.000000000002",PMH,2021-10-14 09:46:00,2021-10-14 09:50:00,14952.25 @ 2021-10-14 13:52:00,EMA_TRAIL (PROFIT) @ 2021-10-14 14:08:00,WIN
MES,"PDH:4364.75, PDL:4312.75, PMH:4399.0, PML:4372.75",PMH,2021-10-14 09:46:00,2021-10-14 09:48:00,4400.00 @ 2021-10-14 13:50:00,TP @ 2021-10-14 14:24:00,WIN
MNQ,"PDH:15048.500000000002, PDL:14889.000000000002, PMH:15106.250000000002, PML:15058.250000000002",PML,2021-10-15 10:28:00,2021-10-15 10:34:00,15065.25 @ 2021-10-15 14:36:00,EMA_TRAIL (LOSS) @ 2021-10-15 10:40:00,LOSS
MNQ,"PDH:15048.500000000002, PDL:14889.000000000002, PMH:15106.250000000002, PML:15058.250000000002",PMH,2021-10-15 10:58:00,2021-10-15 11:00:00,15105.25 @ 2021-10-15 18:00:00,EMA_TRAIL (LOSS) @ 2021-10-15 15:06:00,LOSS
MES,"PDH:4431.0, PDL:4384.0, PMH:4454.5, PML:4432.0",PMH,2021-10-15 15:08:00,2021-10-15 15:10:00,4460.00 @ 2021-10-15 19:12:00,EMA_TRAIL (LOSS) @ 2021-10-15 15:20:00,LOSS
MNQ,"PDH:15138.500000000002, PDL:15044.500000000002, PMH:15122.000000000002, PML:15045.250000000002",PMH,2021-10-18 09:46:00,2021-10-18 09:48:00,15136.50 @ 2021-10-18 13:50:00,TP @ 2021-10-18 14:00:00,WIN
MES,"PDH:4467.5, PDL:4437.25, PMH:4455.25, PML:4430.0",PDH,2021-10-18 14:00:00,2021-10-18 14:02:00,4472.00 @ 2021-10-18 18:04:00,EMA_TRAIL (LOSS) @ 2021-10-18 14:54:00,LOSS
MES,"PDH:4467.5, PDL:4437.25, PMH:4455.25, PML:4430.0",PDH,2021-10-18 15:04:00,2021-10-18 15:08:00,4475.50 @ 2021-10-18 19:10:00,EMA_TRAIL (LOSS) @ 2021-10-18 15:24:00,LOSS
MNQ,"PDH:15295.250000000002, PDL:15051.750000000002, PMH:15370.000000000002, PML:15304.250000000002",PMH,2021-10-19 10:58:00,2021-10-19 11:00:00,15395.50 @ 2021-10-19 18:00:00,EMA_TRAIL (LOSS) @ 2021-10-19 14:24:00,LOSS
MNQ,"PDH:15295.250000000002, PDL:15051.750000000002, PMH:15370.000000000002, PML:15304.250000000002",PMH,2021-10-19 14:34:00,2021-10-19 14:38:00,15373.25 @ 2021-10-19 18:40:00,EMA_TRAIL (PROFIT) @ 2021-10-19 14:44:00,WIN
MES,"PDH:4480.0, PDL:4429.5, PMH:4504.25, PML:4475.0",PMH,2021-10-19 14:58:00,2021-10-19 15:02:00,4506.50 @ 2021-10-19 19:04:00,EMA_TRAIL (LOSS) @ 2021-10-19 15:20:00,LOSS
MNQ,"PDH:15421.750000000002, PDL:15302.250000000002, PMH:15421.500000000002, PML:15375.000000000002",PML,2021-10-20 15:26:00,2021-10-20 15:28:00,15362.50 @ 2021-10-20 19:30:00,EMA_TRAIL (LOSS) @ 2021-10-20 15:46:00,LOSS
MES,"PDH:4513.25, PDL:4475.0, PMH:4516.5, PML:4493.5",PMH,2021-10-20 15:40:00,2021-10-20 15:44:00,4526.25 @ 2021-10-20 19:46:00,EMA_TRAIL (LOSS) @ 2021-10-20 15:52:00,LOSS
MES,"PDH:4532.25, PDL:4500.0, PMH:4523.75, PML:4506.5",PMH,2021-10-21 09:54:00,2021-10-21 09:56:00,4524.75 @ 2021-10-21 13:58:00,EMA_TRAIL (LOSS) @ 2021-10-21 10:38:00,LOSS
MES,"PDH:4532.25, PDL:4500.0, PMH:4523.75, PML:4506.5",PMH,2021-10-21 10:58:00,2021-10-21 11:00:00,4526.25 @ 2021-10-21 18:00:00,EMA_TRAIL (LOSS) @ 2021-10-21 14:12:00,LOSS
MES,"PDH:4532.25, PDL:4500.0, PMH:4523.75, PML:4506.5",PDH,2021-10-21 15:16:00,2021-10-21 15:18:00,4535.75 @ 2021-10-21 19:20:00,EMA_TRAIL (LOSS) @ 2021-10-21 15:52:00,LOSS
MES,"PDH:4551.5, PDL:4509.25, PMH:4548.25, PML:4531.75",PDH,2021-10-25 14:00:00,2021-10-25 14:02:00,4558.25 @ 2021-10-25 18:04:00,EMA_TRAIL (PROFIT) @ 2021-10-25 15:12:00,WIN
MNQ,"PDH:15463.750000000002, PDL:15273.750000000002, PMH:15407.250000000002, PML:15354.000000000002",PDH,2021-10-25 14:02:00,2021-10-25 14:06:00,15498.00 @ 2021-10-25 18:08:00,EMA_TRAIL (PROFIT) @ 2021-10-25 15:24:00,WIN
MES,"PDH:4551.5, PDL:4509.25, PMH:4548.25, PML:4531.75",PDH,2021-10-25 15:20:00,2021-10-25 15:22:00,4556.75 @ 2021-10-25 19:24:00,EMA_TRAIL (LOSS) @ 2021-10-25 15:28:00,LOSS
MNQ,"PDH:15543.250000000002, PDL:15322.250000000002, PMH:15613.250000000002, PML:15555.000000000002",PMH,2021-10-26 09:32:00,2021-10-26 09:36:00,15647.50 @ 2021-10-26 13:38:00,SL @ 2021-10-26 14:00:00,LOSS
MES,"PDH:4564.25, PDL:4522.25, PMH:4580.75, PML:4565.75",PMH,2021-10-26 09:44:00,2021-10-26 09:56:00,4579.25 @ 2021-10-26 13:58:00,EMA_TRAIL (LOSS) @ 2021-10-26 14:04:00,LOSS
MNQ,"PDH:15702.000000000002, PDL:15502.750000000002, PMH:15587.250000000002, PML:15507.250000000002",PMH,2021-10-27 09:32:00,2021-10-27 09:40:00,15619.00 @ 2021-10-27 13:42:00,EMA_TRAIL (LOSS) @ 2021-10-27 10:06:00,LOSS
MNQ,"PDH:15702.000000000002, PDL:15502.750000000002, PMH:15587.250000000002, PML:15507.250000000002",PMH,2021-10-27 10:20:00,2021-10-27 10:22:00,15621.25 @ 2021-10-27 14:24:00,EMA_TRAIL (PROFIT) @ 2021-10-27 14:30:00,WIN
MNQ,"PDH:15719.750000000002, PDL:15558.250000000002, PMH:15690.000000000002, PML:15619.500000000002",PMH,2021-10-28 10:08:00,2021-10-28 10:22:00,15705.25 @ 2021-10-28 14:24:00,EMA_TRAIL (PROFIT) @ 2021-10-28 15:02:00,WIN
MES,"PDH:4576.75, PDL:4537.5, PMH:4562.5, PML:4544.25",PMH,2021-10-28 10:14:00,2021-10-28 10:16:00,4570.25 @ 2021-10-28 14:18:00,EMA_TRAIL (PROFIT) @ 2021-10-28 15:02:00,WIN
MES,"PDH:4576.75, PDL:4537.5, PMH:4562.5, PML:4544.25",PDH,2021-10-28 15:04:00,2021-10-28 15:16:00,4579.50 @ 2021-10-28 19:18:00,EMA_TRAIL (LOSS) @ 2021-10-28 15:22:00,LOSS
MES,"PDH:4576.75, PDL:4537.5, PMH:4562.5, PML:4544.25",PDH,2021-10-28 15:28:00,2021-10-28 15:34:00,4581.50 @ 2021-10-28 19:36:00,EMA_TRAIL (LOSS) @ 2021-10-28 15:44:00,LOSS
MES,"PDH:4589.75, PDL:4553.0, PMH:4571.5, PML:4544.0",PMH,2021-10-29 09:36:00,2021-10-29 09:38:00,4575.75 @ 2021-10-29 13:40:00,EMA_TRAIL (LOSS) @ 2021-10-29 10:32:00,LOSS
MNQ,"PDH:15780.000000000002, PDL:15635.750000000002, PMH:15654.750000000002, PML:15595.000000000002",PMH,2021-10-29 09:36:00,2021-10-29 09:38:00,15682.00 @ 2021-10-29 13:40:00,TP @ 2021-10-29 14:06:00,WIN
